Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Attack Type
1,11.68,0,2,1,0.8909999999999999,1,1,2,2,1,0,1
0,7.13,1,2,0,0.7461,1,1,1,1,0,1,1
2,9.43,0,2,0,0.7913,1,1,0,2,0,1,0
1,1.16,0,2,1,0.8662000000000001,1,1,2,1,1,0,0
1,6.83,0,1,1,0.6731,0,0,1,1,0,0,2
2,12.84,1,2,1,0.7079000000000001,1,0,2,0,2,0,1
1,5.11,0,2,0,0.7994,1,0,2,0,0,0,2
0,8.75,1,0,0,0.6589,0,0,1,2,2,1,0
1,2.81,0,2,0,0.6333,0,1,0,1,2,1,0
1,13.96,1,1,0,0.2918,1,0,2,2,2,0,0
0,9.41,0,2,0,0.4225,0,0,0,1,2,0,0
1,10.02,0,1,0,0.7119,1,1,2,1,2,0,0
2,2.14,0,1,0,0.013500000000000002,1,1,1,1,0,1,2
1,14.6,1,0,1,0.9229,1,0,1,2,1,1,2
0,8.76,0,2,1,0.294,0,1,2,0,1,1,1
2,2.08,1,0,0,0.7726999999999999,0,0,0,2,1,1,0
2,14.17,0,0,1,0.17800000000000002,0,1,1,1,1,0,2
1,5.26,1,1,1,0.081,1,1,0,0,0,1,2
0,5.24,1,0,1,0.8576,0,0,1,0,0,1,1
1,12.54,0,2,0,0.5191,0,1,0,1,2,1,1
0,2.5,0,2,0,0.0009,1,0,2,0,1,0,1
2,0.92,0,2,0,0.3343,1,0,0,1,1,0,1
1,10.97,1,2,1,0.2114,0,0,2,1,1,0,0
2,3.64,0,1,1,0.7299,1,0,0,1,1,1,0
0,5.24,1,0,1,0.3093,0,0,1,1,0,0,2
2,10.99,0,1,1,0.9832,0,0,2,2,2,1,2
0,12.13,1,1,0,0.8904000000000001,0,1,2,1,1,1,1
0,14.34,1,2,1,0.9573,1,1,0,2,0,1,0
1,5.92,0,0,0,0.9783,1,0,1,1,1,0,0
2,10.89,1,1,1,0.419,1,0,0,1,1,1,2
0,15.0,1,2,1,0.511,0,1,0,0,1,0,0
2,13.76,1,1,1,0.5439,0,0,1,2,0,0,0
1,10.22,0,0,1,0.8824,1,1,0,2,0,1,2
0,6.38,1,2,1,0.35850000000000004,1,0,1,2,0,1,1
2,14.4,1,1,1,0.1331,0,0,1,0,2,1,1
1,11.81,0,0,1,0.5813,0,1,1,1,0,0,0
2,3.39,0,2,1,0.0559,0,0,1,0,2,0,0
1,13.71,1,2,1,0.7162999999999999,0,0,1,2,1,1,2
2,5.74,1,2,1,0.4365,0,0,1,0,1,0,2
1,2.32,1,1,0,0.7339,1,1,1,2,2,0,1
2,6.2,1,2,0,0.8523000000000001,0,1,1,2,0,0,1
0,0.73,1,1,1,0.3448,1,1,1,0,1,1,2
1,3.33,0,1,1,0.7017,0,1,0,0,2,0,2
0,2.33,1,1,1,0.2291,1,0,0,0,0,0,1
2,12.03,0,2,1,0.8203,0,1,0,1,0,0,2
0,13.45,1,2,0,0.9523,0,1,0,0,2,0,2
2,9.65,0,2,0,0.5052,0,0,2,0,0,0,2
2,6.23,1,2,1,0.8384,1,0,1,2,1,0,0
0,1.47,1,2,0,0.1512,1,0,2,1,0,0,0
0,8.79,1,2,0,0.5327000000000001,1,1,1,1,2,1,0
2,7.39,1,0,0,0.8739,0,1,2,1,2,1,1
2,14.86,1,0,0,0.9865,1,0,0,0,1,1,2
1,7.57,1,1,1,0.7521,0,1,2,2,0,0,2
0,13.82,1,0,0,0.0478,0,1,2,2,0,1,1
1,2.47,0,2,0,0.8212999999999999,1,0,1,2,1,1,0
1,8.04,0,0,1,0.8978,1,0,1,0,1,0,1
0,14.86,0,0,1,0.8281999999999999,1,1,0,1,0,0,1
2,12.76,1,1,0,0.3272,1,1,0,0,0,1,2
2,7.75,1,2,1,0.631,1,0,0,0,1,1,1
2,7.69,0,1,0,0.914,0,1,0,1,2,1,2
0,2.04,1,1,0,0.6766,1,1,1,0,2,1,1
1,14.31,1,2,0,0.3448,0,0,0,2,1,1,0
0,7.72,1,0,0,0.5494,1,0,1,1,0,1,0
1,10.03,0,0,0,0.5502,1,0,0,0,2,0,0
0,11.76,0,0,1,0.4125,0,1,0,2,0,0,2
0,11.38,1,1,1,0.1361,1,0,0,0,0,0,2
1,9.45,1,1,1,0.2078,0,0,0,2,2,1,2
2,10.89,1,2,0,0.6217,1,1,0,2,1,0,1
1,11.59,1,1,1,0.3599,0,0,0,0,2,0,2
0,10.35,0,1,0,0.5932,0,1,2,2,2,1,2
1,6.95,0,2,0,0.19010000000000002,0,1,2,1,1,1,0
0,12.95,0,1,0,0.271,1,0,0,0,0,0,0
2,9.82,0,1,0,0.6011,0,0,0,0,2,0,2
2,11.18,0,0,0,0.5209,0,1,2,1,2,0,0
1,14.59,0,0,1,0.0066,0,0,0,1,2,0,1
2,7.14,1,0,0,0.705,0,1,1,1,0,0,1
0,3.03,0,1,1,0.838,1,0,0,1,2,1,2
2,12.55,1,1,0,0.2826,0,0,0,2,1,0,1
0,1.44,0,0,0,0.7487,0,1,1,2,1,1,2
0,3.23,1,0,1,0.7979,0,0,2,0,1,0,0
1,8.51,0,1,1,0.3917,1,0,0,1,2,1,0
1,12.25,1,2,1,0.769,1,1,0,2,2,0,2
1,13.43,1,2,0,0.1444,0,1,0,2,1,1,1
1,1.41,1,2,0,0.5969,0,1,0,2,1,0,0
0,8.87,0,1,1,0.9564,1,0,2,1,1,0,2
2,5.31,1,0,1,0.9828,1,1,0,0,1,1,1
2,9.44,1,1,0,0.4696,0,1,2,0,1,1,0
0,9.32,0,0,1,0.4817,1,1,1,1,0,1,0
1,1.0,0,1,0,0.0751,0,0,1,1,2,1,0
2,10.25,0,2,1,0.8429000000000001,0,1,1,0,2,0,0
1,2.32,1,1,0,0.0783,0,1,2,1,1,0,2
0,2.66,1,1,1,0.5197999999999999,0,0,0,2,1,0,2
1,2.02,1,2,1,0.2084,1,1,1,1,1,0,0
0,8.19,1,0,1,0.07980000000000001,0,1,1,2,2,0,2
2,14.0,1,1,1,0.9372,0,0,0,2,1,1,2
1,5.83,1,0,0,0.4901,0,1,2,0,2,0,1
0,8.98,1,2,1,0.6367,0,1,0,2,2,1,2
1,1.6,0,2,0,0.5928,1,0,0,0,2,0,2
2,3.38,1,1,0,0.14300000000000002,0,1,2,1,1,1,2
0,12.71,0,0,0,0.4604,1,0,2,0,2,0,2
1,4.69,0,2,0,0.5022,0,0,1,0,1,1,2
1,3.49,0,0,1,0.27690000000000003,1,0,2,0,1,0,0
0,3.12,0,0,0,0.9481999999999999,1,0,0,1,0,0,1
2,6.8,1,1,1,0.0401,1,0,0,2,2,1,0
1,6.8,1,2,0,0.25329999999999997,0,1,1,0,0,1,0
0,7.71,0,2,0,0.6751999999999999,1,1,1,0,2,1,0
0,13.63,0,0,0,0.6261,1,0,0,1,0,1,1
2,12.96,0,0,0,0.2077,1,1,1,0,0,1,1
0,5.83,1,0,0,0.9399,1,0,1,0,0,1,1
0,2.85,0,2,1,0.43170000000000003,0,1,1,1,0,1,2
2,6.47,1,1,1,0.9420999999999999,1,1,1,1,0,1,2
2,11.61,0,2,0,0.7421,1,0,0,0,2,0,1
1,10.92,1,2,0,0.0916,1,1,0,0,2,0,1
1,3.52,1,0,0,0.9821,1,0,2,2,2,1,1
1,14.09,0,2,0,0.0998,0,1,2,1,0,1,0
1,2.22,0,1,0,0.20120000000000002,1,0,0,2,1,0,1
2,10.37,1,1,0,0.18789999999999998,1,0,1,0,0,1,2
0,2.57,1,2,0,0.8632,0,0,0,1,0,1,2
1,12.3,1,1,0,0.5786,1,1,0,1,2,1,1
2,1.73,1,2,1,0.2377,0,1,1,0,1,0,0
1,12.81,1,1,1,0.3222,1,0,0,0,1,1,2
1,13.26,0,0,1,0.12539999999999998,1,0,2,2,2,0,2
1,6.98,0,2,1,0.5394,0,1,0,0,1,1,2
0,6.67,0,1,1,0.1863,0,0,1,1,2,0,1
0,10.58,1,1,0,0.9579000000000001,1,0,1,1,0,0,1
1,10.57,0,2,0,0.14429999999999998,0,0,0,0,0,0,1
2,3.2,0,2,0,0.6262,1,0,1,2,1,1,1
1,3.52,0,2,0,0.1906,1,1,0,1,1,0,2
0,13.18,0,1,0,0.3824,0,1,0,0,1,1,1
0,0.98,1,0,1,0.6736,1,0,1,0,0,0,1
1,8.38,0,0,0,0.634,0,1,0,0,0,1,1
1,11.35,1,1,1,0.3469,0,1,1,2,0,1,0
1,2.77,0,1,1,0.3861,0,0,0,2,2,0,2
2,9.65,0,1,0,0.7321,0,1,1,2,0,0,1
0,10.42,1,2,1,0.5788,0,0,1,1,2,1,1
1,12.65,0,2,0,0.324,1,0,1,1,2,1,1
1,2.46,1,0,1,0.1398,1,0,2,0,1,1,2
0,14.85,1,1,1,0.7609999999999999,0,1,1,0,1,0,2
1,8.58,0,0,1,0.9756999999999999,1,1,2,2,0,0,2
0,14.41,1,1,1,0.1038,0,1,1,2,2,0,1
1,1.26,1,2,0,0.3417,1,1,0,0,0,0,2
0,6.58,1,0,0,0.8482,1,1,1,2,2,1,2
2,1.68,1,2,1,0.6181,1,0,0,2,2,1,0
1,10.82,1,2,1,0.9309999999999999,1,0,2,0,0,0,1
2,6.31,1,1,0,0.39409999999999995,0,0,1,2,0,0,1
2,3.48,1,1,0,0.9262,1,0,2,2,1,1,1
1,12.07,1,0,1,0.6609999999999999,1,1,1,1,2,0,2
0,1.59,0,1,1,0.878,0,0,0,0,0,1,0
2,1.36,1,2,1,0.38630000000000003,0,1,0,0,2,0,0
2,6.94,0,2,1,0.0322,1,0,0,1,1,0,1
2,9.55,0,1,1,0.30510000000000004,1,1,2,2,2,1,0
0,4.75,0,0,1,0.8341,0,0,2,1,0,1,2
1,9.62,0,1,0,0.6816,0,0,1,2,1,0,2
2,9.83,0,0,1,0.9136,0,0,2,1,1,0,1
0,12.69,0,1,1,0.639,1,0,2,2,2,1,0
0,4.85,1,2,0,0.8354,1,1,0,1,2,1,2
0,10.52,0,2,0,0.6638,0,1,1,1,2,1,2
0,2.91,0,0,1,0.7325,1,0,2,2,1,0,2
1,12.34,1,1,0,0.3394,0,1,2,2,2,0,1
0,8.03,1,1,1,0.0286,0,1,0,0,1,0,0
0,9.93,0,1,1,0.2475,1,0,2,2,0,1,0
0,4.09,1,2,0,0.8267,0,1,2,0,2,1,0
0,10.71,1,0,1,0.9976,1,1,0,0,2,1,2
1,1.44,0,1,0,0.8289,0,0,0,2,2,1,1
2,3.82,0,2,1,0.4514,0,0,2,0,2,1,2
0,8.4,0,0,0,0.9994,0,0,2,0,2,0,0
0,8.17,1,0,1,0.16519999999999999,1,0,2,2,1,0,0
1,5.97,0,2,1,0.5611999999999999,1,0,2,1,2,1,2
1,12.84,1,1,1,0.1322,0,1,0,1,0,1,1
0,14.89,0,1,1,0.9338,1,0,2,0,1,0,1
2,1.89,1,1,0,0.7935,0,1,0,2,1,1,1
2,5.94,0,0,0,0.0617,0,0,2,0,1,0,0
2,9.16,1,1,1,0.958,0,0,0,0,0,1,0
2,8.05,0,2,0,0.7659999999999999,1,1,0,2,2,0,2
1,12.29,1,1,1,0.2426,0,0,0,1,0,1,2
0,5.24,0,0,0,0.1066,1,0,1,0,0,0,0
1,12.25,0,0,1,0.3506,0,1,0,1,1,1,2
1,14.14,1,0,1,0.46759999999999996,1,0,2,2,1,1,0
2,9.06,1,2,1,0.4211,0,0,0,2,1,0,1
0,1.75,0,0,0,0.6531999999999999,1,0,0,1,1,0,2
1,10.53,0,1,0,0.4796,1,0,0,2,2,1,1
1,7.24,1,0,1,0.1407,0,1,2,1,2,1,0
1,13.3,1,1,0,0.005,1,1,2,1,0,0,1
1,14.15,1,1,1,0.0761,0,0,2,1,1,1,2
1,10.82,1,2,1,0.23010000000000003,1,0,1,1,2,1,0
1,1.33,0,2,0,0.8865999999999999,0,1,0,2,2,1,0
0,4.3,1,1,1,0.8158,0,0,1,1,0,1,2
2,6.37,1,0,1,0.32659999999999995,0,0,1,1,2,1,0
0,3.55,0,1,1,0.3616,1,1,2,2,2,1,0
1,10.54,0,2,1,0.3857,1,1,2,1,0,0,1
0,9.12,1,2,0,0.1216,1,1,1,1,2,1,0
0,11.88,1,1,0,0.8913,1,0,2,1,0,1,0
1,4.43,0,2,0,0.0998,1,0,2,0,1,0,2
1,5.28,0,0,0,0.5065,0,0,2,0,1,0,1
0,10.55,0,1,1,0.5009,1,0,0,2,1,1,0
2,13.55,0,1,1,0.12539999999999998,0,1,0,2,0,0,2
2,4.21,0,0,1,0.042,0,0,2,1,1,1,1
1,10.65,0,1,1,0.3395,0,0,1,2,1,0,1
2,14.07,0,1,1,0.4158,1,1,0,0,0,1,0
2,14.18,1,1,0,0.3461,0,0,2,0,2,1,0
0,2.69,1,2,0,0.7773,1,1,2,0,1,1,1
0,14.5,0,0,0,0.0302,1,1,0,1,0,1,2
0,13.63,0,0,1,0.6966,1,1,0,1,0,1,0
0,5.96,0,0,0,0.3642,1,0,1,1,2,1,0
2,11.79,0,0,1,0.2658,0,0,1,0,0,1,2
0,14.72,1,0,1,0.8959999999999999,0,0,2,2,1,0,0
2,8.82,1,1,1,0.8527,0,1,1,0,1,1,0
0,3.2,1,2,1,0.41359999999999997,0,0,1,1,2,0,2
1,7.66,1,2,1,0.2494,0,0,2,1,2,1,1
1,14.95,0,0,1,0.9886,0,0,1,2,0,0,2
0,3.49,0,0,1,0.4,0,1,0,0,0,0,1
0,8.05,0,1,0,0.08130000000000001,0,0,0,1,2,0,1
0,3.8,1,2,0,0.26789999999999997,1,1,2,1,1,0,0
1,3.6,1,1,1,0.10880000000000001,1,0,2,0,0,0,0
2,11.24,1,2,0,0.5556,0,0,1,2,0,0,1
0,11.78,1,2,0,0.2402,1,1,1,0,0,1,0
2,4.35,0,0,0,0.7039,0,1,0,1,0,0,1
0,5.15,0,0,0,0.9299,0,0,1,2,1,1,1
1,8.5,1,2,1,0.1422,0,0,2,0,1,0,2
2,11.47,1,1,0,0.0219,0,1,1,0,2,0,1
2,10.64,1,1,0,0.46090000000000003,0,0,2,0,0,1,2
0,7.11,1,2,0,0.5740999999999999,1,0,0,2,0,0,1
1,14.74,1,2,0,0.08900000000000001,0,0,2,2,1,0,1
0,3.5,1,0,0,0.7476,0,0,0,1,1,1,1
1,4.47,1,2,1,0.9793000000000001,1,1,2,2,1,1,1
2,1.05,0,2,1,0.0121,0,0,0,2,0,1,1
2,5.52,0,2,0,0.0633,1,0,1,0,2,0,0
0,3.56,0,0,1,0.5828,0,1,2,0,0,0,1
2,6.46,0,1,0,0.9873999999999999,0,1,1,0,2,1,0
2,10.29,0,1,1,0.0208,1,1,2,0,1,0,1
0,6.14,1,1,1,0.3335,0,1,0,2,2,1,2
1,7.42,0,2,0,0.7237,0,0,1,2,1,0,0
2,5.12,0,0,0,0.4867,0,0,2,0,2,0,1
0,3.22,0,1,1,0.22719999999999999,0,0,0,2,1,1,0
1,13.76,0,2,1,0.47350000000000003,1,0,2,1,1,0,0
1,11.96,1,1,1,0.026099999999999998,0,0,0,1,2,0,0
1,12.66,0,0,0,0.6692,0,0,2,0,1,0,1
0,8.65,0,1,0,0.5854,1,1,1,0,2,1,0
2,13.34,1,1,1,0.43729999999999997,0,1,2,2,1,0,2
0,9.23,0,2,1,0.5998,0,0,2,0,0,0,0
1,5.92,0,2,0,0.0235,1,0,0,2,1,0,0
0,2.47,0,1,0,0.8068000000000001,1,1,1,2,0,0,1
2,6.82,1,2,1,0.6015,0,1,2,0,0,1,0
2,12.98,0,1,1,0.5946,1,1,1,0,1,1,1
1,11.45,0,0,1,0.6670999999999999,1,1,2,0,2,1,2
1,8.31,1,1,0,0.3011,0,1,0,0,0,1,1
0,3.3,0,2,1,0.4947,0,0,1,2,0,0,2
1,2.64,0,0,1,0.289,0,1,2,0,2,0,1
2,2.92,1,0,0,0.4054,0,0,0,0,0,0,2
0,12.54,1,2,1,0.6756,1,1,1,0,0,1,0
1,6.73,1,0,0,0.6234000000000001,1,0,0,0,1,1,2
2,3.06,1,1,1,0.5964,1,1,2,0,0,1,2
0,5.14,0,2,0,0.8513,1,1,1,2,2,0,1
1,10.9,1,1,0,0.8853,1,1,2,1,1,0,1
1,12.03,0,2,0,0.7145999999999999,0,0,2,0,0,1,1
0,8.3,0,2,0,0.3776,1,1,0,1,0,0,2
1,8.16,1,0,0,0.6134000000000001,1,1,0,1,2,1,2
1,9.83,0,0,0,0.8569,0,1,1,1,0,1,2
2,0.69,1,1,0,0.8393999999999999,0,0,2,2,1,1,0
1,11.73,1,2,1,0.1219,1,0,1,1,1,0,0
1,3.18,0,1,0,0.0323,0,1,2,0,2,0,0
1,1.5,0,2,1,0.6703,0,1,0,0,2,1,0
0,5.57,0,0,1,0.7134,0,1,2,0,2,0,1
2,4.47,1,1,1,0.2147,0,0,2,2,1,0,2
2,3.56,0,1,1,0.9065000000000001,1,1,2,2,2,1,1
1,9.17,1,2,1,0.47600000000000003,0,0,2,2,1,1,1
2,2.19,0,1,1,0.266,1,0,2,1,1,0,2
0,13.14,1,1,0,0.41509999999999997,0,0,2,1,1,0,1
1,9.93,0,1,1,0.2647,1,0,1,0,2,1,1
1,13.02,0,1,1,0.5878,1,1,1,2,0,0,2
0,3.36,0,1,1,0.9055,0,1,2,1,1,1,0
1,4.35,1,1,0,0.1752,1,0,1,1,1,0,1
1,11.72,0,2,1,0.045899999999999996,1,0,1,0,1,0,2
1,7.05,0,2,0,0.1957,0,0,1,2,2,0,1
2,12.16,1,1,1,0.12359999999999999,0,0,2,0,1,1,2
2,4.51,1,2,1,0.5286,0,1,0,0,2,1,0
0,3.87,0,0,0,0.96,0,1,1,0,0,0,2
0,6.93,1,0,0,0.5117,0,1,0,1,1,1,1
2,1.33,1,0,0,0.042800000000000005,0,0,1,0,2,0,1
0,14.51,1,0,0,0.3508,0,0,1,1,2,1,1
1,10.12,0,1,1,0.1789,1,0,2,2,1,1,2
0,7.24,1,0,0,0.252,1,0,1,0,1,0,0
2,0.95,1,2,1,0.2303,1,0,2,0,2,1,1
0,14.61,1,2,1,0.5957,1,0,0,1,0,1,2
0,6.69,1,2,0,0.0803,0,0,1,2,1,0,2
2,14.32,0,1,0,0.2732,1,1,0,0,0,1,2
2,5.11,1,2,0,0.43119999999999997,1,0,1,1,2,0,0
1,7.04,0,1,1,0.6012,1,1,0,2,0,1,2
0,9.18,0,0,0,0.9404,0,1,2,1,2,1,2
2,5.18,1,2,0,0.0617,0,1,2,0,0,1,2
1,4.64,0,1,0,0.6098,0,0,2,1,2,1,0
1,8.7,1,2,0,0.8845999999999999,1,0,0,1,0,1,0
1,8.81,0,1,0,0.048799999999999996,1,0,2,2,1,1,2
2,3.74,1,1,1,0.371,0,1,0,2,0,1,0
0,2.51,1,1,1,0.0873,1,0,0,0,0,0,0
2,3.42,0,2,1,0.2143,1,0,0,1,1,1,0
2,10.99,1,0,0,0.9053,0,0,2,0,0,1,1
2,5.56,0,0,0,0.5748,1,0,1,0,2,1,0
1,11.63,1,0,1,0.779,1,0,1,1,1,0,0
0,3.14,0,1,0,0.9848,1,1,2,2,2,1,0
2,9.95,1,0,1,0.4743,0,1,0,1,0,1,2
2,6.78,0,0,1,0.3214,0,1,1,1,0,0,2
1,8.93,1,0,0,0.2661,1,0,1,0,0,0,0
1,0.73,0,2,0,0.647,1,0,0,0,2,0,0
0,12.79,1,2,1,0.7972,1,0,0,1,1,1,0
2,11.12,0,1,1,0.9581999999999999,1,0,2,2,2,0,0
1,13.3,1,2,1,0.6679999999999999,1,1,0,2,0,1,0
0,8.37,0,2,0,0.5958,1,1,0,2,2,0,1
2,14.72,0,0,0,0.4696,1,0,0,2,1,0,0
1,7.78,1,0,1,0.9186,1,0,1,1,2,0,2
2,9.82,1,1,0,0.5095000000000001,1,1,0,0,0,0,1
1,14.05,1,2,1,0.18109999999999998,1,1,0,2,2,0,2
1,1.74,0,0,1,0.44909999999999994,1,0,0,2,2,0,1
0,11.84,0,1,1,0.4451,1,1,1,0,0,0,0
0,9.17,1,1,1,0.1698,0,1,1,0,1,1,0
0,11.37,1,0,0,0.5893,1,0,0,2,1,0,0
0,4.2,1,2,1,0.8247,1,0,2,0,2,0,0
2,10.66,0,2,0,0.8945000000000001,1,1,1,0,0,1,0
1,10.01,0,2,1,0.1272,0,0,1,2,1,1,0
0,13.09,1,0,1,0.8758,1,1,1,1,0,0,2
0,12.43,0,2,1,0.537,0,1,0,0,1,0,1
2,7.78,0,0,1,0.39740000000000003,1,0,2,0,2,1,1
0,8.7,1,1,0,0.7351000000000001,0,0,1,1,0,0,2
1,11.98,1,1,0,0.9934999999999999,0,0,2,1,1,1,2
1,6.44,1,0,1,0.22390000000000002,1,1,2,0,2,0,2
1,10.88,1,0,0,0.1618,0,1,0,1,1,1,2
2,7.51,0,2,1,0.7363,0,1,0,1,2,1,1
1,10.04,0,0,0,0.391,0,0,1,2,2,0,1
1,9.05,0,1,0,0.2288,0,1,0,2,1,1,2
0,10.49,0,0,1,0.5600999999999999,1,1,0,1,1,0,2
1,13.4,1,0,0,0.12359999999999999,0,1,1,1,0,0,2
2,14.27,0,1,0,0.6304,1,1,0,1,2,0,2
2,1.43,1,0,0,0.5747,1,1,1,1,0,1,1
1,0.86,1,0,1,0.9009,0,1,1,2,1,1,0
1,9.69,0,0,1,0.9412999999999999,1,1,2,1,1,1,0
2,14.2,1,1,0,0.7605,0,1,1,0,1,0,2
2,4.33,0,0,0,0.5024000000000001,0,0,2,2,2,0,0
0,4.54,1,0,0,0.5089,1,1,2,0,2,0,0
0,5.79,0,1,1,0.6331,1,1,1,0,1,0,0
1,7.78,1,1,0,0.1993,1,1,2,2,1,1,0
1,5.14,1,1,0,0.09140000000000001,0,1,0,1,1,0,2
1,13.39,0,0,1,0.4384,1,0,1,1,0,0,0
2,14.05,0,2,1,0.5253,0,1,0,0,2,1,0
0,8.19,0,2,1,0.7104,0,1,1,1,1,1,0
1,10.47,1,1,1,0.7076,0,1,2,2,0,0,1
2,7.94,1,1,1,0.06269999999999999,1,0,1,1,1,0,1
0,4.83,0,0,1,0.1036,1,0,0,2,2,1,0
2,4.59,0,1,1,0.27390000000000003,0,1,2,1,1,1,2
0,11.9,1,1,0,0.7558,0,0,2,0,0,0,2
2,14.45,0,1,1,0.3923,0,1,0,0,2,1,2
0,8.13,1,1,1,0.7902,0,1,2,2,2,0,2
1,13.04,1,2,1,0.2047,1,0,1,0,2,1,2
0,9.62,1,2,0,0.2483,0,1,0,0,0,1,0
2,13.76,1,0,1,0.2648,1,1,0,1,1,0,1
0,9.13,0,0,0,0.0407,0,0,1,2,2,1,0
2,11.54,1,2,0,0.40149999999999997,0,1,2,1,0,1,0
0,12.23,1,2,1,0.1595,0,1,0,1,2,1,0
2,2.73,0,0,1,0.24609999999999999,1,1,2,1,2,0,1
0,3.17,1,1,0,0.107,0,1,1,2,2,0,2
2,3.27,0,2,0,0.3145,0,1,2,1,1,1,2
0,5.57,1,1,1,0.4108,0,0,2,0,0,1,0
2,4.35,1,1,0,0.6548999999999999,1,0,0,2,2,0,2
1,12.09,0,2,0,0.5679,0,0,1,2,0,0,2
2,3.88,1,1,0,0.7129000000000001,1,1,0,2,0,1,0
1,12.22,1,2,1,0.3675,0,0,1,0,0,0,0
2,14.3,1,1,1,0.022000000000000002,1,0,0,1,1,1,0
0,11.93,0,2,1,0.9817,1,0,2,0,1,0,1
0,7.5,1,2,1,0.38789999999999997,1,0,0,0,2,0,2
0,6.01,0,0,0,0.4194,1,0,2,0,2,0,2
1,5.31,1,1,1,0.8373,1,0,1,0,0,1,2
0,6.42,0,2,0,0.9632,1,0,0,0,0,0,2
2,12.93,0,0,1,0.8429000000000001,0,1,0,0,1,0,0
1,10.45,1,1,0,0.8976999999999999,0,1,0,1,0,1,2
1,2.42,0,2,1,0.8248000000000001,1,0,2,1,1,1,0
0,11.09,0,1,1,0.7691,0,0,1,2,1,1,2
1,0.79,1,1,0,0.145,1,1,0,0,2,1,1
1,5.52,1,2,1,0.4163,0,1,2,0,0,1,0
2,10.25,0,1,0,0.9439,1,0,0,1,2,1,2
1,4.32,1,1,0,0.25579999999999997,1,1,0,0,2,1,1
1,5.05,1,1,0,0.5084000000000001,0,1,0,2,0,0,1
2,5.98,1,0,1,0.3885,0,1,1,1,0,0,1
1,13.61,1,2,0,0.3479,1,1,0,1,0,1,1
0,12.47,0,0,0,0.5089,1,0,1,2,1,0,2
2,1.89,1,1,1,0.5905,1,0,0,1,1,1,0
2,6.93,0,2,1,0.2064,0,1,0,2,1,1,0
2,14.91,1,2,1,0.3795,1,1,2,1,0,0,0
2,3.7,0,2,0,0.9369,0,0,2,2,1,0,1
2,6.37,1,1,0,0.7341,1,0,0,2,0,0,2
1,9.33,1,0,0,0.5467,1,1,0,0,2,0,1
2,5.07,1,2,0,0.2621,0,0,2,2,2,1,0
0,5.85,1,2,1,0.5556,1,0,2,1,2,1,1
1,8.03,0,1,1,0.49939999999999996,0,0,2,0,2,1,1
0,1.79,1,2,1,0.5574,1,1,2,1,1,1,1
1,5.5,0,1,0,0.8493999999999999,1,1,1,2,0,0,1
0,3.86,1,2,1,0.0646,0,1,2,0,2,1,2
0,10.37,1,2,1,0.6701999999999999,1,1,1,1,0,1,1
0,4.37,0,1,0,0.4204,1,0,2,0,0,0,0
0,9.24,0,2,1,0.17420000000000002,1,1,1,1,1,1,0
0,7.02,1,0,1,0.9167000000000001,0,0,2,0,2,1,1
0,10.85,0,0,1,0.8948999999999999,0,1,1,2,0,0,2
1,13.12,1,1,1,0.125,0,1,0,2,0,1,0
0,9.81,1,2,1,0.0601,1,1,0,2,0,1,2
1,8.59,0,2,1,0.445,0,1,0,2,0,0,1
2,7.15,0,1,1,0.1197,1,1,1,2,1,0,0
1,5.24,1,0,1,0.1061,0,1,0,1,2,0,0
2,12.63,1,1,0,0.04769999999999999,0,0,2,0,1,1,2
1,12.38,0,0,0,0.4806,0,0,0,2,2,0,1
0,13.01,0,2,0,0.7218000000000001,0,0,1,2,1,0,2
1,2.46,0,2,1,0.2441,1,1,0,2,0,1,2
2,2.35,1,1,1,0.6463,0,0,0,2,2,0,1
0,3.38,0,0,1,0.3918,0,1,0,1,1,1,0
1,7.04,0,0,1,0.9054000000000001,1,0,1,1,1,0,1
0,6.23,1,0,0,0.9425,0,0,1,1,1,1,2
0,11.34,1,0,1,0.4959,1,0,2,0,1,1,1
0,7.19,1,2,0,0.0129,0,1,1,1,0,1,2
0,10.6,1,1,1,0.349,1,0,0,0,2,1,1
1,3.75,1,0,0,0.5428999999999999,1,1,2,1,0,1,0
1,9.69,1,2,1,0.28800000000000003,0,0,2,1,2,1,2
2,2.52,0,2,1,0.9498000000000001,1,0,2,0,2,1,1
1,10.71,1,1,0,0.6311,1,0,2,0,2,1,2
0,11.37,0,0,0,0.7070000000000001,1,1,2,2,1,1,0
1,1.33,0,0,0,0.0385,1,1,2,1,1,0,1
0,8.05,1,2,0,0.9373,1,1,1,0,0,1,0
1,9.09,1,1,1,0.9357,0,1,0,1,0,1,0
2,6.13,1,1,0,0.604,0,1,2,0,0,1,2
1,2.29,1,1,1,0.4682,1,0,0,0,1,1,0
0,7.27,0,1,0,0.249,0,1,0,2,0,0,1
1,13.38,0,2,1,0.4539,1,0,2,1,2,0,1
0,1.51,0,1,1,0.8653,1,1,2,1,1,0,2
2,8.72,0,1,0,0.08710000000000001,1,1,0,2,2,1,1
0,5.08,1,1,0,0.1074,1,0,2,1,2,1,0
1,10.74,0,1,1,0.1551,0,0,0,1,2,1,0
1,12.94,1,1,1,0.2645,0,1,1,0,1,1,0
0,2.07,1,1,0,0.0241,1,1,2,1,1,0,2
